CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA
216125831,0.076575736,0.02257,392,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,13,SOLES,Incrementa,0,0.149,246,1782,1,1,1,0,0,0.02257,392,REACTIVO,0.149,0.149,202311,TRADICIONAL,10/11/2023
216125796,0.076585259,0.02447,387,CON,1074400,5,1,1000000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.516590758,13,SOLES,0 o menos,0,0.12,179,1431,0.457075311,1,1,1074400,1074400,0.02447,387,REACTIVO,0.12,0.12,202311,TRADICIONAL,10/11/2023
216125795,0.07890417,0.078525201,316,CON,48659.05,5,1,1000000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.883476875,72,SOLES,0 o menos,0,0.136,50,1809,0.648731994,1,1,48659.05,48659.05,0.078525201,316,MULTIPROPOSITO,0.136,0.136,202311,TRADICIONAL,10/11/2023
216125788,0.077001878,0.06667,327,SIN,0,2,1,127000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.587078956,24,SOLES,0 o menos,0,0.17,92,1179,0.599373436,1,1,0,0,0.06667,327,REACTIVO,0.17,0.17,202311,TRADICIONAL,10/11/2023
216125756,0.077004768,0.07962,315,SIN,0,5,1,76000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.973468593,24,SOLES,Incrementa,0,0.195,54,1331,1,1,1,0,0,0.07962,315,REACTIVO,0.195,0.195,202311,TRADICIONAL,10/11/2023
216125754,0.077005303,0.06597,327,CON,388166,5,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.552279473,24,SOLES,0 o menos,0,0.175,113,655,0.5416668,1,1,388166,388166,0.06597,327,REACTIVO,0.175,0.175,202311,TRADICIONAL,10/11/2023
216125750,0.077060749,0.06344,330,CON,3981922.95,5,0,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.542935112,25,SOLES,0 o menos,0,0.14,437,1303,0.51425185,1,1,3981922.95,3981922.95,0.06344,330,REACTIVO,0.14,0.14,202311,TRADICIONAL,10/11/2023
216125743,0.076661551,0.0665,327,SIN,0,2,1,110000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.658516489,18,SOLES,0 o menos,0,0.2,165,1300,0.400442101,1,1,0,0,0.0665,327,REACTIVO,0.2,0.2,202311,TRADICIONAL,10/11/2023
216125994,0.076666045,0.05407,339,SIN,0,3,1,75000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.649167473,12,SOLES,0 o menos,0,0.21,49,1784,0.532435149,1,1,0,0,0.05407,339,REACTIVO,0.21,0.21,202311,TRADICIONAL,10/11/2023
216125753,0.077063854,0.0506,343,SIN,0,3,1,96000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.982365196,25,SOLES,0 o menos,0,0.18,71,1310,0.476073912,1,1,0,0,0.0506,343,REACTIVO,0.18,0.18,202311,TRADICIONAL,10/11/2023
216125802,0.077001878,0.06835,325,SIN,0,5,1,163000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.350210178,24,SOLES,0 o menos,0,0.17,146,1172,0.393161158,1,1,0,0,0.06835,325,REACTIVO,0.17,0.17,202311,TRADICIONAL,10/11/2023
216125749,0.077001878,0.05805,335,CON,726695.08,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.481712059,24,SOLES,Incrementa,0,0.17,111,1310,0.521516805,1,1,726695.08,726695.08,0.05805,335,REACTIVO,0.17,0.17,202311,TRADICIONAL,10/11/2023
216125783,0.078052589,0.030443381,374,SIN,0,5,1,200000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.626267419,36,SOLES,0 o menos,0,0.17,91,451,0.522542882,1,1,0,0,0.030443381,374,AFM,0.17,0.17,202311,TRADICIONAL,10/11/2023
216126010,0.077060963,0.04296,353,SIN,0,5,1,220000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.191222853,25,SOLES,0 o menos,0,0.16,150,771,0.199339902,1,1,0,0,0.04296,353,REACTIVO,0.16,0.16,202311,TRADICIONAL,10/11/2023
216126022,0.077019111,0.05213,342,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.406552705,24,SOLES,0 o menos,0,0.165,173,1743,0.099476529,1,1,0,0,0.05213,342,REACTIVO,0.165,0.165,202311,TRADICIONAL,10/11/2023
216125800,0.07890031,0.008553887,449,CON,625803,3,1,889000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.393690411,72,SOLES,0 o menos,0,0.13,155,1721,0.504232212,1,1,625803,625803,0.008553887,449,MULTIPROPOSITO,0.13,0.13,202311,TRADICIONAL,10/11/2023
216120607,0.076668507,0.04773,347,SIN,0,5,0,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.27261848,12,SOLES,0 o menos,0,0.23,94,1642,0.405121598,1,1,0,0,0.04773,347,REACTIVO,0.23,0.23,202311,TRADICIONAL,10/11/2023
216125975,0.077063854,0.04435,351,SIN,0,5,1,350000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.360746691,25,SOLES,0 o menos,0,0.18,382,1331,0.484792883,1,1,0,0,0.04435,351,CONSOLIDACION,0.18,0.18,202311,TRADICIONAL,10/11/2023
216125828,0.078011558,0.03123,372,SIN,0,14,1,277990,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999992799,36,SOLES,Incrementa,0,0.15,131,1298,0.999986116,1,1,0,0,0.03123,372,REACTIVO,0.15,0.15,202311,TRADICIONAL,10/11/2023
216125819,0.077060321,0.02009,399,SIN,0,5,1,217955,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.390040007,25,SOLES,0 o menos,0,0.155,108,1308,0.408511328,1,1,0,0,0.02009,399,CONSOLIDACION,0.155,0.155,202311,TRADICIONAL,10/11/2023
216125792,0.077014722,0.06861,325,SIN,0,2,1,254000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.742701408,24,SOLES,Incrementa,0,0.14,68,1400,0.552945148,1,1,0,0,0.06861,325,REACTIVO,0.14,0.14,202311,TRADICIONAL,10/11/2023
216125791,0.076995028,0.03435,367,SIN,0,5,1,193700,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.496337343,25,SOLES,0 o menos,0,0.17,127,412,0.45152813,1,1,0,0,0.03435,367,REACTIVO,0.17,0.17,202311,TRADICIONAL,10/11/2023
216125786,0.078512276,0.020300298,398,CON,655610.26,5,1,495000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.567848136,49,SOLES,0 o menos,0,0.131,71,1335,0.543217461,1,1,655610.26,655610.26,0.020300298,398,AFM,0.131,0.131,202311,TRADICIONAL,10/11/2023
216125784,0.077069955,0.03116,373,SIN,0,4,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.510841908,25,SOLES,0 o menos,0,0.205,240,445,0.352500141,1,1,0,0,0.03116,373,REACTIVO,0.205,0.205,202311,TRADICIONAL,10/11/2023
216120595,0.076642504,0.14535142,276,SIN,0,4,0,31000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999266571,12,SOLES,Incrementa,0,0.39,25,1328,0.997978372,1,1,0,0,0.14535142,276,REACTIVO REMOTO,0.39,0.39,202311,DIGITAL,10/11/2023
216120541,0.076660588,0.11514144,292,SIN,0,4,0,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.22,33,973,0.99992772,1,1,0,0,0.11514144,292,REACTIVO REMOTO,0.22,0.22,202311,DIGITAL,10/11/2023
216125775,0.077001129,0.07475,319,SIN,0,1,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.225894813,24,SOLES,0 o menos,0,0.159,99,1324,0.260671893,1,1,0,0,0.07475,319,REACTIVO,0.159,0.159,202311,TRADICIONAL,10/11/2023
216125832,0.07700648,0.05866,334,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.221253717,24,SOLES,Incrementa,0,0.185,474,1332,0.347407808,1,1,0,0,0.05866,334,REACTIVO,0.185,0.185,202311,TRADICIONAL,10/11/2023
216133970,0.076566748,0.05237,341,SIN,0,1,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.450636202,13,SOLES,0 o menos,0,0.24,206,1328,1,1,1,0,0,0.05237,341,REACTIVO,0.24,0.24,202311,TRADICIONAL,11/11/2023
216133961,0.076570172,0.02458,387,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.022709816,13,SOLES,Incrementa,0,0.18,137,1336,0.592502918,1,1,0,0,0.02458,387,REACTIVO,0.18,0.18,202311,TRADICIONAL,11/11/2023
216133969,0.077004768,0.06138,332,SIN,0,4,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.99998278,24,SOLES,0 o menos,0,0.175,125,1298,0.99999892,1,1,0,0,0.06138,332,REACTIVO,0.175,0.175,202311,TRADICIONAL,11/11/2023
216129615,0.076661123,0.12910727,284,SIN,0,4,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.453043251,18,SOLES,0 o menos,0,0.22,244,1298,0.546319296,1,1,0,0,0.12910727,284,REACTIVO REMOTO,0.22,0.22,202311,DIGITAL,11/11/2023
216134031,0.076954034,0.05268,341,SIN,0,5,1,223000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.492560994,24,SOLES,0 o menos,0,0.165,64,1335,0.499855068,1,1,0,0,0.05268,341,REACTIVO,0.165,0.165,202311,TRADICIONAL,11/11/2023
216134035,0.07706471,0.07448,320,SIN,0,1,0,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.57081697,25,SOLES,0 o menos,0,0.19,272,1788,0.402385167,1,1,0,0,0.07448,320,REACTIVO,0.19,0.19,202311,TRADICIONAL,11/11/2023
216134028,0.081334225,0.000938407,576,CON,385717.5,5,1,411432,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.305411438,121,SOLES,0 o menos,0,0.12,141,1310,0.545832168,1,1,385717.5,385717.5,0.000938407,576,AFI,0.12,0.12,202311,TRADICIONAL,11/11/2023
216133966,0.077080552,0.08821,309,SIN,0,2,1,200000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.999943161,25,SOLES,Incrementa,0,0.185,63,1312,0.747719238,1,1,0,0,0.08821,309,CONSOLIDACION,0.185,0.185,202311,TRADICIONAL,11/11/2023
216133998,0.076647534,0.12123363,289,SIN,0,4,1,61000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.698590649,12,SOLES,Incrementa,0,0.34,32,1337,0.379195325,1,1,0,0,0.12123363,289,REACTIVO REMOTO,0.34,0.34,202311,DIGITAL,11/11/2023
216133962,0.077063318,0.03561,365,SIN,0,5,1,163013,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.514973417,25,SOLES,Incrementa,0,0.18,115,342,0.388606242,1,1,0,0,0.03561,365,REACTIVO,0.18,0.18,202311,TRADICIONAL,11/11/2023
216134032,0.077049831,0.04615,349,SIN,0,2,1,300000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.632035332,25,SOLES,Incrementa,0,0.157,370,1175,0.534003634,1,1,0,0,0.04615,349,REACTIVO,0.157,0.157,202311,TRADICIONAL,11/11/2023
216133971,0.076714948,0.08334,313,SIN,0,5,0,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.376846193,19,SOLES,Incrementa,0,0.255,85,1301,0.307089063,1,1,0,0,0.08334,313,REACTIVO,0.255,0.255,202311,TRADICIONAL,11/11/2023
216133968,0.077075521,0.05829,335,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,0 o menos,0,0.23,155,1310,1,1,1,0,0,0.05829,335,REACTIVO,0.23,0.23,202311,TRADICIONAL,11/11/2023
216133987,0.076654917,0.14650785,276,SIN,0,11,0,20000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.912903791,12,SOLES,Incrementa,0,0.27,113,1298,0.992057339,1,1,0,0,0.14650785,276,REACTIVO REMOTO,0.27,0.27,202311,DIGITAL,11/11/2023
216134033,0.076960777,0.04781,347,SIN,0,4,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999995539,25,SOLES,Incrementa,0,0.179,21,220,0.999998646,1,1,0,0,0.04781,347,REACTIVO,0.179,0.179,202311,TRADICIONAL,11/11/2023
216134029,0.076662621,0.10904,295,SIN,0,5,1,160000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.851483679,18,SOLES,Incrementa,0,0.235,37,1336,0.525326636,1,1,0,0,0.10904,295,REACTIVO,0.235,0.235,202311,TRADICIONAL,11/11/2023
216133964,0.077000165,0.03057,374,SIN,0,3,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.562691419,24,SOLES,0 o menos,0,0.15,151,908,0.455605339,1,1,0,0,0.03057,374,REACTIVO,0.15,0.15,202311,TRADICIONAL,11/11/2023
216134038,0.077080873,0.09613,304,SIN,0,3,1,40000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.223171929,25,SOLES,Incrementa,0,0.29,64,1721,0.210016879,1,1,0,0,0.09613,304,REACTIVO,0.29,0.29,202311,TRADICIONAL,11/11/2023
216133965,0.077002948,0.07605,318,CON,1145984,1,1,115000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.53453001,24,SOLES,0 o menos,0,0.16,352,1780,0.513595887,1,1,1145984,1145984,0.07605,318,REACTIVO,0.16,0.16,202311,TRADICIONAL,11/11/2023
216134030,0.076660588,0.09661,303,SIN,0,4,1,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.474532521,18,SOLES,0 o menos,0,0.24,92,1330,0.516972145,1,1,0,0,0.09661,303,REACTIVO,0.24,0.24,202311,TRADICIONAL,11/11/2023
216133967,0.077004126,0.05416,339,SIN,0,5,1,145000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.722707144,24,SOLES,0 o menos,0,0.16,58,1332,0.672764594,1,1,0,0,0.05416,339,REACTIVO,0.16,0.16,202311,TRADICIONAL,11/11/2023
216134037,0.077006052,0.02888,377,SIN,0,14,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.470022098,24,SOLES,Incrementa,0,0.196,143,1526,1,1,1,0,0,0.02888,377,REACTIVO,0.196,0.196,202311,TRADICIONAL,11/11/2023
216133956,0.078003524,0.05895,334,CON,995206.6,4,1,600000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.61946418,36,SOLES,0 o menos,0,0.137,88,1313,0.522485368,1,1,995206.6,995206.6,0.05895,334,REACTIVO,0.137,0.137,202311,TRADICIONAL,11/11/2023
216134034,0.077067707,0.03331,369,SIN,0,14,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.120219663,25,SOLES,Incrementa,0,0.185,81,1795,0.670851168,1,1,0,0,0.03331,369,REACTIVO,0.185,0.185,202311,TRADICIONAL,11/11/2023
216234249,0.077119517,0.02329,390,SIN,0,5,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999999143,25,SOLES,0 o menos,0,0.17,229,710,0.999999191,1,1,0,0,0.02329,390,REACTIVO,0.17,0.17,202311,TRADICIONAL,13/11/2023
216234260,0.078627172,0.008689983,448,CON,2001079,4,1,660000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.380790512,60,SOLES,0 o menos,0,0.119,62,1448,0.553007646,1,1,2001079,2001079,0.008689983,448,AFM,0.119,0.119,202311,TRADICIONAL,13/11/2023
216228496,0.07708098,0.04381,352,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.793661295,25,SOLES,Incrementa,0,0.19,111,1721,0.78425774,1,1,0,0,0.04381,352,REACTIVO,0.19,0.19,202311,TRADICIONAL,13/11/2023
216228423,0.076658555,0.07895463,316,SIN,0,14,1,30000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999094709,12,SOLES,Incrementa,0,0.25,27,1430,1,1,1,0,0,0.07895463,316,REACTIVO REMOTO,0.25,0.25,202311,DIGITAL,13/11/2023
216234275,0.076834378,0.03667,363,SIN,0,5,1,240000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.330181068,24,SOLES,0 o menos,0,0.15,139,1311,0.334241874,1,1,0,0,0.03667,363,REACTIVO,0.15,0.15,202311,TRADICIONAL,13/11/2023
216234259,0.077115342,0.07241,321,SIN,0,4,1,260000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.465853472,25,SOLES,0 o menos,0,0.17,103,1642,0.379598629,1,1,0,0,0.07241,321,REACTIVO,0.17,0.17,202311,TRADICIONAL,13/11/2023
216234227,0.077118125,0.06001,333,CON,163682,5,0,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.568971143,25,SOLES,0 o menos,0,0.175,185,1301,0.527782856,1,1,163682,163682,0.06001,333,REACTIVO,0.175,0.175,202311,TRADICIONAL,13/11/2023
216234255,0.077104209,0.0284,378,CON,1221661.4,3,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.946922254,25,SOLES,0 o menos,0,0.155,155,814,0.51512419,1,1,1221661.4,1221661.4,0.0284,378,REACTIVO,0.155,0.155,202311,TRADICIONAL,13/11/2023
216234421,0.077111702,0.05055,343,SIN,0,3,0,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.692819142,25,SOLES,Incrementa,0,0.15,338,220,0.803308817,1,1,0,0,0.05055,343,REACTIVO,0.15,0.15,202311,TRADICIONAL,13/11/2023
216234263,0.07706,0.056,337,SIN,0,5,1,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.863814389,24,SOLES,0 o menos,0,0.2,86,1172,0.321028976,1,1,0,0,0.056,337,REACTIVO,0.2,0.2,202311,TRADICIONAL,13/11/2023
216228491,0.077114593,0.03769,361,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999919082,25,SOLES,Incrementa,0,0.169,148,1642,0.99974029,1,1,0,0,0.03769,361,REACTIVO,0.169,0.169,202311,TRADICIONAL,13/11/2023
216234427,0.076740845,0.06815,325,SIN,0,2,0,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,19,SOLES,Incrementa,0,0.25,121,1170,1,1,1,0,0,0.06815,325,REACTIVO,0.25,0.25,202311,TRADICIONAL,13/11/2023
216234414,0.078143869,0.05362,340,SIN,0,5,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.40888172,36,SOLES,0 o menos,0,0.23,98,1324,0.467342811,1,1,0,0,0.05362,340,REACTIVO,0.23,0.23,202311,TRADICIONAL,13/11/2023
216234386,0.076657485,0.06177851,331,SIN,0,1,0,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.990307926,12,SOLES,0 o menos,0,0.26,67,1327,0.999604177,1,1,0,0,0.06177851,331,REACTIVO REMOTO,0.26,0.26,202311,DIGITAL,13/11/2023
216234287,0.076648925,0.06855902,325,SIN,0,5,1,43000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.739171124,12,SOLES,Incrementa,0,0.34,117,1327,0.41764925,1,1,0,0,0.06855902,325,REACTIVO REMOTO,0.34,0.34,202311,DIGITAL,13/11/2023
216234277,0.077057003,0.07033,323,SIN,0,3,0,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.2,110,1310,1,1,1,0,0,0.07033,323,REACTIVO,0.2,0.2,202311,TRADICIONAL,13/11/2023
216234266,0.07703142,0.07363,320,SIN,0,2,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,0 o menos,0,0.189,94,1310,1,1,1,0,0,0.07363,320,REACTIVO,0.189,0.189,202311,TRADICIONAL,13/11/2023
216234253,0.07705058,0.07051,323,CON,90351.47,5,0,310000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.453849101,24,SOLES,0 o menos,0,0.15,285,76,0.481249944,1,1,90351.47,90351.47,0.07051,323,REACTIVO,0.15,0.15,202311,TRADICIONAL,13/11/2023
216228495,0.07820237,0.04397,352,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999940051,36,SOLES,Incrementa,0,0.19,145,1526,1,1,1,0,0,0.04397,352,REACTIVO,0.19,0.19,202311,TRADICIONAL,13/11/2023
216228490,0.078115263,0.05109,343,SIN,0,14,1,75000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,36,SOLES,Incrementa,0,0.18,27,1335,1,1,1,0,0,0.05109,343,REACTIVO,0.18,0.18,202311,TRADICIONAL,13/11/2023
216228443,0.076648818,0.13915428,279,SIN,0,2,1,51200,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.981654676,12,SOLES,Incrementa,0,0.34,33,1303,0.898575888,1,1,0,0,0.13915428,279,REACTIVO REMOTO,0.34,0.34,202311,DIGITAL,13/11/2023
216234250,0.077113736,0.04526,350,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.467430586,25,SOLES,0 o menos,0,0.16,95,1298,0.386436985,1,1,0,0,0.04526,350,REACTIVO,0.16,0.16,202311,TRADICIONAL,13/11/2023
216234234,0.078170869,0.03779,361,SIN,0,5,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.685526099,36,SOLES,Incrementa,0,0.14,271,1310,0.965693794,1,1,0,0,0.03779,361,REACTIVO,0.14,0.14,202311,TRADICIONAL,13/11/2023
216234270,0.077054113,0.0845,312,SIN,0,2,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.1865,26,1331,1,1,1,0,0,0.0845,312,REACTIVO,0.1865,0.1865,202311,TRADICIONAL,13/11/2023
216234264,0.07820237,0.05892,334,SIN,0,4,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,36,SOLES,Incrementa,0,0.19,51,1331,0.332353652,1,1,0,0,0.05892,334,REACTIVO,0.19,0.19,202311,TRADICIONAL,13/11/2023
216234236,0.077123156,0.07779,317,SIN,0,5,1,58000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.691282517,25,SOLES,0 o menos,0,0.225,120,1331,0.742331996,1,1,0,0,0.07779,317,REACTIVO,0.225,0.225,202311,TRADICIONAL,13/11/2023
216234415,0.077054648,0.04098,356,SIN,0,3,1,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.19,35,271,1,1,1,0,0,0.04098,356,REACTIVO,0.19,0.19,202311,TRADICIONAL,13/11/2023
216234228,0.076745446,0.10635,297,SIN,0,2,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.318412425,19,SOLES,0 o menos,0,0.21,124,1313,0.390738712,1,1,0,0,0.10635,297,REACTIVO,0.21,0.21,202311,TRADICIONAL,13/11/2023
216228492,0.076644109,0.10861,296,SIN,0,14,1,121500,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999182836,18,SOLES,Incrementa,0,0.24,23,326,1,1,1,0,0,0.10861,296,REACTIVO,0.24,0.24,202311,TRADICIONAL,13/11/2023
216228488,0.076655345,0.10244433,299,SIN,0,14,1,40100,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.28,26,1312,1,1,1,0,0,0.10244433,299,REACTIVO REMOTO,0.28,0.28,202311,DIGITAL,13/11/2023
216234276,0.077053042,0.0369,362,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.169,256,1307,1,1,1,0,0,0.0369,362,REACTIVO,0.169,0.169,202311,TRADICIONAL,13/11/2023
216234420,0.077114486,0.03072,373,SIN,0,2,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.630292858,25,SOLES,Incrementa,0,0.165,114,710,0.249341759,1,1,0,0,0.03072,373,REACTIVO,0.165,0.165,202311,TRADICIONAL,13/11/2023
216234425,0.077053792,0.04661,348,SIN,0,4,1,250000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.894317805,24,SOLES,Incrementa,0,0.175,52,1150,0.629139829,1,1,0,0,0.04661,348,CONSOLIDACION,0.175,0.175,202311,TRADICIONAL,13/11/2023
216234274,0.077124227,0.05081,343,SIN,0,5,0,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.319324947,25,SOLES,0 o menos,0,0.215,233,1321,0.445070716,1,1,0,0,0.05081,343,REACTIVO,0.215,0.215,202311,TRADICIONAL,13/11/2023
216234262,0.077189742,0.04943,345,CON,522209.16,5,1,170000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.869675334,26,SOLES,0 o menos,0,0.155,56,1721,0.746631122,1,1,522209.16,522209.16,0.04943,345,REACTIVO,0.155,0.155,202311,TRADICIONAL,13/11/2023
216234412,0.077123156,0.06735,326,SIN,0,11,1,115000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.449257869,25,SOLES,0 o menos,0,0.225,98,1338,0.574904571,1,1,0,0,0.06735,326,REACTIVO,0.225,0.225,202311,TRADICIONAL,13/11/2023
