CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA,Tasa_dscto_tea,CODCLAVECIC,RMIN,Target IRR - Tmin,TEA,Target IRR - TEA,IRR,producto,NPV,Net_Profit,ROE,ECAP,ROA,Avg_Balance,Spread_Neto,Margen_Neto,RemEc,RemCap,TT,Costo_t_0,Costo_lifetime,SALDO,IF,EF,EL,GEB,IxS,GASTOS,TAXES,PD Temp 12,LGD Temp 12,PD_TTC,LGD_TTC,CAP
215646830,0.081160629,0.009807771,441,CON,647578.8,5,1,479687.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.999993668,72,SOLES,Incrementa,0,0.13,104,411,1.0,1,1.0,647578.8,647578.8,0.009807771,441,MULTIPROPOSITO,0.13,0.13,202311,TRADICIONAL,2/11/2023,0.26,215646830,0.11662017345060804,0.18999999999999972,0.12364951221907883,0.2599999999999987,0.2600000000027287,4,4205.905061421785,3787.946434814619,0.22439274724474048,16880.877306979914,0.017705396238199108,213943.04786255985,0.038475410810874855,49389.27993985591,7631.136729821561,0.006278584235227314,0.08108094089679008,-5245.7504180999995,-19536.82425315519,15403899.446104309,150108.58795343724,-100764.82117910264,-9193.419415165368,7631.136729821561,9238.932580686736,-24782.57467125519,-9510.16338953457,0.007588553266107511,0.3886221501999926,0.006228264,0.3184725405567204,0.07861918599745073
215646738,0.077768188,0.07291547,321,SIN,0.0,4,0,78000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.44697269,12,SOLES,0 o menos,0,0.21,341,1301,0.464577209,1,1.0,0.0,0.0,0.07291547,321,REACTIVO REMOTO,0.21,0.21,202311,DIGITAL,2/11/2023,0.17,215646738,0.2283598433045495,0.18999999999999972,0.21904579753488074,0.16999999999999882,0.16999999995213644,1,-182.15751732707213,1782.1361924549528,0.15413833946564787,11561.926764185298,0.04982973959947421,35764.50944314703,0.0706266265895455,2525.9266535994193,871.1103733255987,0.006278584235227314,0.07824209752877898,-145.2998637,-723.8844079697619,429174.11331776436,7080.613823646949,-2749.600719323963,-2289.7752446641307,871.1103733255987,484.6887939405652,-869.184271669762,-745.7165628003006,0.07994752794335898,0.55877,0.10778951,0.5688799999999999,0.31776358717569825
215646666,0.077747302,0.05008,344,SIN,0.0,5,1,38000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,18,SOLES,0 o menos,0,0.25,102,326,0.744406761,1,1.0,0.0,0.0,0.05008,344,REACTIVO,0.25,0.25,202311,TRADICIONAL,2/11/2023,0.2,215646666,0.4168130867723987,0.18999999999999972,0.422860366161369,0.19999999999999973,0.20000000002884355,1,71.60746229522192,1123.7204233885616,0.20025806119850692,5611.361743259202,0.06790299538358413,16548.907997955957,0.22634508606392292,5618.646007591925,634.1653328289276,0.006278584235227314,0.07822063337090457,-3013.0021074,-848.914715172849,297880.3439632072,8815.120758363246,-1904.6044559028655,-1682.8330745651654,634.1653328289276,390.9627796967112,-3861.916822572849,-705.3138827651605,0.06087835514768054,0.69267,0.094923431,0.70278,0.3338744134550452
215713121,0.077783504,0.0756,319,SIN,0.0,5,1,249000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.595990979,25,SOLES,Incrementa,0,0.19,63,1015,0.751744302,1,1.0,0.0,0.0,0.0756,319,REACTIVO,0.19,0.19,202311,TRADICIONAL,3/11/2023,0.15,215713121,0.2582464123559476,0.18999999999999972,0.23800391876828786,0.15000000000000124,0.14999999999993463,1,-2091.842398114255,4545.293892869256,0.1380884921830067,32915.80508276854,0.046924556871088284,96863.8639541369,0.06852385916369458,13828.09535759281,5166.616372062139,0.006278584235227314,0.07873503691449923,-3013.0021074,-2549.990080679152,2421596.598853423,43083.12816048399,-15615.611109302226,-15141.16676380272,5166.616372062139,1501.7450702137855,-5562.992188079152,-3962.3572647648616,0.06417944394351124,0.69267,0.094923431,0.70278,0.3338744134550452
215713011,0.07776626,0.07304062,321,SIN,0.0,14,1,72000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,12,SOLES,Incrementa,0,0.22,33,1431,1.0,1,1.0,0.0,0.0,0.07304062,321,REACTIVO REMOTO,0.22,0.22,202311,DIGITAL,3/11/2023,0.17,215713011,0.22386157147476093,0.18999999999999972,0.21539676850553047,0.16999999999999882,0.16999999997149984,1,-153.24393057431735,1499.125258451233,0.15375878625927586,9749.851016145069,0.04542817835411307,32999.8981417555,0.06779392428106855,2237.192595905147,734.583130629401,0.006278584235227314,0.07824254186051305,-145.2998637,-700.0570565207485,395998.77770106593,6433.5908269845,-2537.068764781358,-2112.7752699353205,734.583130629401,453.445803637324,-845.3569202207484,-627.2935478625706,0.07994752794335898,0.55877,0.094923431,0.5688799999999999,0.29041007050785433
215713122,0.079126651,0.049135106,345,SIN,0.0,3,1,150000.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.260462986,48,SOLES,Incrementa,0,0.189,55,1316,0.645307719,1,1.0,0.0,0.0,0.049135106,345,AFM,0.189,0.189,202311,TRADICIONAL,3/11/2023,0.21,215713122,0.2508573531718745,0.18999999999999972,0.25859122337045126,0.2100000000000002,0.21000000000591834,3,1028.5216621938744,3618.0790076539615,0.1950418977824259,18550.26560339368,0.051143995312974005,70742.98723659044,0.11840844246120194,33506.26773494945,5590.531448483856,0.006278584235227314,0.08018910485391983,-5245.7504180999995,-13322.940920488167,3395663.3873563414,65335.162553558235,-22146.996652929836,-11907.101722678453,5590.531448483856,2225.2035569995255,-18568.691338588167,-6055.791814229321,0.0571974834468775,0.7054258337064985,0.070804203,0.5476830641064985,0.2592684444388173
215722329,0.077756085,0.1472376,276,SIN,0.0,1,1,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999597449,12,SOLES,Incrementa,0,0.3,28,1191,0.924036267,1,1.0,0.0,0.0,0.1472376,276,REACTIVO REMOTO,0.3,0.3,202311,DIGITAL,3/11/2023,0.13,215722329,0.30066714289475294,0.18999999999999972,0.2615495215122945,0.13000000000000056,0.1299999999999737,1,-1384.0919738407465,3451.5368507470193,0.1182864374140268,29179.480980274453,0.050790834773230126,67955.89925145688,0.059456892788981044,4040.446616172669,2198.4699512983966,0.006278584235227314,0.0782370315659473,-145.2998637,-1197.8197523568754,815470.7910174826,15720.541254553435,-5278.19011108616,-6938.764250862171,2198.4699512983966,536.8597235675657,-1343.1196160568754,-1444.2601006671869,0.13356656143500964,0.55877,0.162344582,0.5688799999999999,0.4177427389169599
215722419,0.077749765,0.11295,293,SIN,0.0,11,1,210000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,24,SOLES,0 o menos,0,0.21,108,1538,1.0,1,1.0,0.0,0.0,0.11295,293,REACTIVO,0.21,0.21,202311,TRADICIONAL,3/11/2023,0.12,215722419,0.34888669213650303,0.18999999999999972,0.2903238188537738,0.120000000000001,0.11999999999450828,1,-4633.902855961453,4774.649243019543,0.11125644286389151,42915.710048906876,0.058788922927443824,81216.81781638226,0.07795850806176668,12663.083892978946,6466.797613359674,0.006278584235227314,0.07866150788724702,-3013.0021074,-2571.775163422137,1949203.6275931743,41321.520027627776,-12647.854482534705,-17232.726045714568,6466.797613359674,1222.1443936004534,-5584.777270822137,-3995.805749477363,0.09286058079060575,0.69267,0.188861689,0.70278,0.5154853198674688
215722415,0.078588694,0.004536901,485,CON,379522.32,5,0,316250.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.406742977,37,SOLES,0 o menos,0,0.135,144,996,0.571003605,1,1.0,379522.32,379522.32,0.004536901,485,MULTIPROPOSITO,0.135,0.135,202311,TRADICIONAL,3/11/2023,0.26,215722415,0.12558385226507607,0.18999999999999972,0.1318791197121023,0.2599999999999987,0.25999999995231526,4,1548.1347634284066,2370.0350055758113,0.23771044867268332,9970.260116076108,0.015909295318149552,148971.7148484912,0.05228616246541397,24016.57446306856,2316.167365478709,0.006278584235227314,0.07948521807287001,-5245.7504180999995,-10721.590085824935,5511953.449394174,57154.019617654085,-35295.5097944842,-1250.3068446965312,2316.167365478709,3408.371484595212,-15967.340503924934,-3057.793390763589,0.003368890079880897,0.34245365448477766,0.006228264,0.275326597586136,0.06682891974150393
215722414,0.077827847,0.06204,331,SIN,0.0,5,1,95900.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.529700456,26,SOLES,0 o menos,0,0.18,66,1642,0.572930751,1,1.0,0.0,0.0,0.06204,331,REACTIVO,0.18,0.18,202311,TRADICIONAL,3/11/2023,0.17,215722414,0.2777828142355936,0.18999999999999972,0.2673352555104467,0.16999999999999882,0.1700000002746873,1,-429.6341302490109,2042.424593859855,0.16045222931628983,12729.175546908395,0.05438331710501111,37556.087097740805,0.10956858430734964,8915.762473416456,2077.9512238227608,0.006278584235227314,0.07882604138389637,-3013.0021074,-1703.7565732486196,976458.264541261,19322.184575460695,-6287.424426690122,-5180.237257965243,2077.9512238227608,1061.2395826111238,-4716.75868064862,-1851.701729894228,0.05393114719945887,0.69267,0.094923431,0.70278,0.3338744134550452
215722409,0.077782433,0.05676,336,SIN,0.0,5,0,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.422926048,25,SOLES,Incrementa,0,0.155,55,1795,0.385978701,1,1.0,0.0,0.0,0.05676,336,REACTIVO,0.155,0.155,202311,TRADICIONAL,3/11/2023,0.21,215722409,0.25551997303510765,0.18999999999999972,0.2656080090481836,0.2100000000000002,0.20999999978441086,1,637.8525292563645,3883.9011242795896,0.19258684872310716,20167.011143443608,0.06520299861754537,59566.2961309647,0.10777513958233594,13374.512249828078,3165.506955921965,0.006278584235227314,0.07873952851763266,-3013.0021074,-2049.767913126637,1489157.4032741175,29312.705177693333,-9567.97375873434,-7351.2030693143315,3165.506955921965,980.9839001834281,-5062.770020526637,-3385.7885096409027,0.050133365137196365,0.69267,0.094923431,0.70278,0.3338744134550452
215722408,0.077785111,0.07298,321,SIN,0.0,2,1,134700.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.517712707,25,SOLES,0 o menos,0,0.21,94,1181,0.549469401,1,1.0,0.0,0.0,0.07298,321,REACTIVO,0.21,0.21,202311,TRADICIONAL,3/11/2023,0.17,215722408,0.2771460679300808,0.18999999999999972,0.2659211540804354,0.16999999999999882,0.17000000024034212,1,-623.855015589259,3072.5842768417415,0.15782331120317133,19468.50724026629,0.0581945889846944,52798.453094150274,0.09817239464488856,10798.647028746995,3055.8665660536185,0.006278584235227314,0.07873957900279538,-3013.0021074,-1761.7707165916677,1319961.3273537569,25966.738338017698,-8508.372024794304,-8036.925165609893,3055.8665660536185,1377.205881133492,-4774.772823991668,-2678.5235273886374,0.06235357999595566,0.69267,0.106916875,0.70278,0.36244993514521745
215722400,0.077784682,0.23448,243,SIN,0.0,2,0,110000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.792528547,25,SOLES,0 o menos,0,0.28,228,321,0.792444886,1,1.0,0.0,0.0,0.23448,243,REACTIVO,0.28,0.28,202311,TRADICIONAL,3/11/2023,0.13,215722400,0.51130068420341,0.18999999999999972,0.45946880488624253,0.13000000000000056,0.13000000020232605,1,-1844.7093288698961,2297.577879409182,0.11599759944551538,19807.115754049424,0.058164194971441735,39501.58479004616,0.10145942510875003,8349.600174338808,3109.0161179674324,0.006278584235227314,0.07876890075079745,-3013.0021074,-1656.08144433535,987539.619751154,30838.1904883026,-6564.5961179222595,-16950.222889145316,3109.0161179674324,1026.2286931037765,-4669.08355173535,-2002.9121584684128,0.18109886450650342,0.69267,0.163510966,0.70278,0.47811380567902534
215722412,0.077773115,0.0686,325,SIN,0.0,5,1,164100.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.529912346,25,SOLES,0 o menos,0,0.189,114,908,0.488550651,1,1.0,0.0,0.0,0.0686,325,REACTIVO,0.189,0.189,202311,TRADICIONAL,3/11/2023,0.16,215722412,0.264540223802896,0.18999999999999972,0.24921419168886483,0.15999999999999948,0.1600000000000148,1,-1048.2883431187074,3240.0540790989144,0.1484056418953238,21832.418483013265,0.05036177471512019,64335.58184608907,0.0840816617275709,11269.672145477734,3426.916962608315,0.006278584235227314,0.07873687088842041,-3013.0021074,-2108.9591073677075,1608389.5461522269,29855.485319458498,-10357.7666609742,-9272.182727179585,3426.916962608315,1044.1362141730272,-5121.961214767707,-2824.5152285289105,0.05884649564191475,0.69267,0.094923431,0.70278,0.3338744134550452
215722229,0.077663978,0.07275,321,CON,1582614.9,3,1,100000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.497051523,13,SOLES,0 o menos,0,0.17,199,1780,0.544593658,1,1.0,1582614.9,1582614.9,0.07275,321,REACTIVO,0.17,0.17,202311,TRADICIONAL,3/11/2023,0.17,215722229,0.2636331380294039,0.18999999999999972,0.25500300678617815,0.16999999999999882,0.17000000003217797,1,-226.33798061410926,2051.4621221397997,0.16415438705895696,12497.15075481355,0.04531200855183745,45274.13786552638,0.12271830858005417,6018.962756384048,1020.0373782876093,0.006278584235227314,0.07813998678050593,-3013.0021074,-873.6330641726815,588563.792251843,11145.698117005053,-3768.1358548816333,-1998.2621281891354,1020.0373782876093,639.6626224497566,-3886.6351715726814,-929.9476641141971,0.07994752794335898,0.3272,0.144526703,0.36763999999999997,0.27117026609267575
215722268,0.077758548,0.13655466,281,SIN,0.0,2,1,58000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.539403774,12,SOLES,0 o menos,0,0.28,383,1310,0.276305235,1,1.0,0.0,0.0,0.13655466,281,REACTIVO REMOTO,0.28,0.28,202311,DIGITAL,3/11/2023,0.13,215722268,0.308535413603791,0.18999999999999972,0.2692189698149958,0.13000000000000056,0.12999999999995882,1,-538.0730879908879,1341.746343855095,0.11823037743238174,11348.57532382036,0.05090941056186221,26355.566270496915,0.07728230708700357,2036.818965968416,855.0358334451386,0.006278584235227314,0.07823613831148912,-145.2998637,-843.3686323729979,316266.795245963,6262.069819228761,-2044.2207163144562,-2556.2917853219947,855.0358334451386,375.26164837610605,-988.6684960729979,-561.4399594854642,0.12636561502372187,0.55877,0.163510966,0.5688799999999999,0.4194934110696033
215722228,0.077746445,0.07213,322,SIN,0.0,5,0,200000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.778988424,24,SOLES,0 o menos,0,0.149,114,1743,0.535785562,1,1.0,0.0,0.0,0.07213,322,REACTIVO,0.149,0.149,202311,TRADICIONAL,3/11/2023,0.15,215722228,0.2606139067100981,0.18999999999999972,0.240253585796127,0.15000000000000124,0.14999999999996505,1,-1651.4833795957093,3726.037360007831,0.13900347762453905,26805.353532752575,0.04719559646797329,78948.83503668192,0.0740770903447392,11696.599971248395,4039.1920826504424,0.006278584235227314,0.07865483985966226,-3013.0021074,-2152.4711947035835,1894772.040880366,34014.263034836426,-12196.06393231669,-11323.602068880706,4039.1920826504424,1202.0029376093562,-5165.473302103584,-3118.2440317796,0.061458935641654694,0.69267,0.094923431,0.70278,0.3338744134550452
215722183,0.077752229,0.13165,283,SIN,0.0,11,0,210000.0,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.897092691,24,SOLES,Incrementa,0,0.205,101,1311,0.488126259,1,1.0,0.0,0.0,0.13165,283,CONSOLIDACION,0.205,0.205,202311,TRADICIONAL,3/11/2023,0.12,215722183,0.37018294374673943,0.18999999999999972,0.3107765102610782,0.120000000000001,0.11999999999576771,1,-4581.899133981016,4716.913766255449,0.11056834053445028,42660.61825162131,0.05862934413051571,80453.12183187743,0.07789458952107284,12533.725801565914,6428.358845272323,0.006278584235227314,0.07866417610902543,-3013.0021074,-2567.7668904866023,1930874.9239650585,43408.23639517018,-12573.08741404515,-19508.705758480646,6428.358845272323,1207.282578921517,-5580.768997886602,-3947.4881164407334,0.10667710042694137,0.69267,0.188861689,0.70278,0.5154853198674688
215722411,0.077723311,0.0393,359,SIN,0.0,2,1,47600.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.614288759,24,SOLES,0 o menos,0,0.167,196,1030,0.813440804,1,1.0,0.0,0.0,0.0393,359,REACTIVO,0.167,0.167,202311,TRADICIONAL,3/11/2023,0.23,215722411,0.327866589171413,0.18999999999999972,0.3519318746751967,0.23000000000000131,0.23000000001248067,1,452.6708398343362,1565.5702792166867,0.22349771743444208,7004.860260713449,0.08185310030319143,19126.584984779685,0.19752303186922093,7555.882110996,1055.5345248692577,0.006278584235227314,0.07866945004171266,-3013.0021074,-1157.080403027849,459038.03963471245,11619.77495425479,-2936.369270913769,-1693.9252560022142,1055.5345248692577,566.4016836571939,-4170.082510427849,-1310.1935670040355,0.035709973362557705,0.69267,0.106916875,0.70278,0.36244993514521745
215722241,0.077747088,0.05034,344,SIN,0.0,5,1,80000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.58546529,24,SOLES,0 o menos,0,0.195,162,1311,0.95533926,1,1.0,0.0,0.0,0.05034,344,REACTIVO,0.195,0.195,202311,TRADICIONAL,3/11/2023,0.2,215722241,0.25886029257188614,0.18999999999999972,0.2627645194522361,0.19999999999999973,0.19999999999433737,1,129.68036715070775,1559.8933576081508,0.191926545201775,8127.553986699513,0.0483597092062921,32256.05329746674,0.1177582981340971,7596.83588166483,1224.708775964411,0.006278584235227314,0.07865786186495494,-3013.0021074,-1383.3131669437,774145.2791392017,15103.335663230962,-4961.284222815286,-3411.8819984000975,1224.708775964411,866.6664396492502,-4396.3152743437,-1305.4426680692352,0.04457942967112963,0.69267,0.06038854,0.70278,0.2488646242321748
215722398,0.077609146,0.08581,311,SIN,0.0,3,1,80000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,19,SOLES,Incrementa,0,0.29,44,1307,0.838059237,1,1.0,0.0,0.0,0.08581,311,REACTIVO,0.29,0.29,202311,TRADICIONAL,3/11/2023,0.15,215722398,0.35785497857303494,0.18999999999999972,0.32851318282169983,0.15000000000000124,0.1500000000011643,1,-773.5819005787125,2165.9739406489043,0.1420005061981667,15253.283235668268,0.06418011741889411,33748.363632804125,0.14073058883009332,7519.926219653002,1819.6114495195534,0.006278584235227314,0.07829263606387848,-3013.0021074,-1462.055080409753,641218.9090232784,15217.04753264051,-4115.657719609329,-4297.080622992135,1819.6114495195534,715.6170296139537,-4475.057187809753,-1435.0217420020256,0.07199125458193475,0.69267,0.144526703,0.70278,0.4437220012483897
215722239,0.077746767,0.09393,305,SIN,0.0,5,1,350000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.261507476,24,SOLES,0 o menos,0,0.1675,77,655,0.54025224,1,1.0,0.0,0.0,0.09393,305,REACTIVO,0.1675,0.1675,202311,TRADICIONAL,3/11/2023,0.13,215722239,0.2719758352523052,0.18999999999999972,0.24142725356765005,0.13000000000000056,0.12999999999834033,1,-4230.653070238419,5509.760569345053,0.11884394589655911,46361.306230447015,0.04052456013282989,135961.0209533519,0.05533441152463534,15046.646169484686,6986.000794152728,0.006278584235227314,0.07865499840522738,-3013.0021074,-3389.1184183790992,3263064.5028804457,58707.12858675305,-21093.79214881025,-24534.604396802242,6986.000794152728,1967.9141283441318,-6402.120525779099,-4611.005299168204,0.07841618999574841,0.69267,0.094923431,0.70278,0.3338744134550452
215722236,0.078521386,0.009345619,443,SIN,0.0,5,1,122264.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.893599029,36,SOLES,Incrementa,0,0.135,85,1309,1.0,1,1.0,0.0,0.0,0.009345619,443,AFM,0.135,0.135,202311,TRADICIONAL,3/11/2023,0.26,215722236,0.20158996208021818,0.18999999999999972,0.21578781011104575,0.2599999999999987,0.25999999996700995,3,1227.9930574239625,1914.9359833225997,0.24351357339042037,7863.775134425141,0.03425273865783015,55906.06936432064,0.12457118960826336,20892.85670110653,1777.4414851814727,0.006278584235227314,0.07945265671590707,-5245.7504180999995,-9275.884009368443,2012618.497115543,33002.58949962275,-12892.107702793712,-1364.7233828180636,1777.4414851814727,2147.0982870955627,-14521.634427468442,-2403.855808851771,0.0053135557308924665,0.71709462001,0.006228264,0.55935185041,0.14035034671785024
215722231,0.077747409,0.06446,329,SIN,0.0,5,0,50000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.596241622,24,SOLES,0 o menos,0,0.22,105,1331,0.550225213,1,1.0,0.0,0.0,0.06446,329,REACTIVO,0.22,0.22,202311,TRADICIONAL,3/11/2023,0.17,215722231,0.34411710120089367,0.18999999999999972,0.33283763783197506,0.16999999999999882,0.17000000021768313,1,-223.65478282115873,1143.3521775236077,0.16685656591635514,6852.305579013101,0.056564404187135126,20213.28066571678,0.1610697789352041,6511.4972967644735,1032.5466668004442,0.006278584235227314,0.078667018818249,-3013.0021074,-1287.4895795021932,485118.7359772027,11664.892434671265,-3118.1703524702557,-2626.1108501502827,1032.5466668004442,590.8860647137417,-4300.491686902194,-956.8479216155029,0.05552498664504771,0.69267,0.094923431,0.70278,0.3338744134550452
215722223,0.07909652,0.019398641,401,CON,159356.0,4,1,267000.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.488833999,48,SOLES,0 o menos,0,0.14,182,326,0.661158715,1,1.0,159356.0,159356.0,0.019398641,401,AFM,0.14,0.14,202311,TRADICIONAL,3/11/2023,0.26,215722223,0.14818371584813628,0.18999999999999972,0.1551421997472484,0.2599999999999987,0.2600000001278304,3,1649.6613757770829,2013.0781471869213,0.23454013322825262,8583.086056439684,0.01723993518813389,116768.31294426833,0.05776905706753596,26982.38133662934,2586.702182570956,0.006278584235227314,0.08011036812968242,-5245.7504180999995,-12901.613117061046,5604879.0213248795,67519.73655522997,-36376.0015478646,-7637.317310102361,2586.702182570956,3475.9636393663563,-18147.363535161046,-3369.4073952915833,0.02793712755213039,0.47733536427368894,0.028353412,0.23195772267368894,0.07296774931012388
215713120,0.077590833,0.03179,371,SIN,0.0,14,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,18,SOLES,Incrementa,0,0.215,221,537,1.0,1,1.0,0.0,0.0,0.03179,371,REACTIVO,0.215,0.215,202311,TRADICIONAL,3/11/2023,0.24,215713120,0.22690563742886827,0.18999999999999972,0.24522392414695737,0.24000000000000066,0.23999999999997468,1,1103.3641279491421,4153.853503306299,0.21892286377698997,18974.05063884832,0.05512061928947183,75359.34024057118,0.10014916520621316,11320.762523376285,2144.3431539506,0.006278584235227314,0.07822483013540737,-3013.0021074,-1614.1173926794265,1356468.1243302813,24872.528031326623,-8640.503910906884,-5788.295143333448,2144.3431539506,877.0335462899928,-4627.119500079427,-2607.205922288,0.04393846170180855,0.69267,0.06038854,0.70278,0.2488646242321748
215713123,0.077612358,0.0885,309,SIN,0.0,4,1,100000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.998758039,19,SOLES,Incrementa,0,0.235,30,1538,0.999903163,1,1.0,0.0,0.0,0.0885,309,REACTIVO,0.235,0.235,202311,TRADICIONAL,3/11/2023,0.15,215713123,0.32244607972970574,0.18999999999999972,0.29897810872243924,0.15000000000000124,0.15000000000027391,1,-784.0935426070209,2194.3375727333755,0.14087601408019101,15576.374637376453,0.05232802998003311,41934.26684648118,0.11528006230245164,7654.126083227471,1858.154024564301,0.006278584235227314,0.07829255203895125,-3013.0021074,-1571.0966904704796,796751.0700831424,17390.827400293736,-5116.41745436406,-5481.8448399743265,1858.154024564301,861.560977272119,-4584.09879787048,-1453.8134864267806,0.07407703716294685,0.69267,0.10778951,0.70278,0.3644910255209459
215722220,0.077748802,0.11498,292,CON,647927.82,3,1,350000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.361462392,24,SOLES,0 o menos,0,0.145,272,1298,0.4402606,1,1.0,647927.82,647927.82,0.11498,292,REACTIVO,0.145,0.145,202311,TRADICIONAL,3/11/2023,0.12,215722220,0.21496000040616403,0.18999999999999972,0.18648686603335318,0.120000000000001,0.11999999999228228,1,-4013.226146081928,4130.632822333617,0.11215092368050401,36831.01919072,0.0311814719615556,132470.74504456925,0.04767150804262624,12630.160375609747,5549.919754997021,0.006278584235227314,0.07864745865479006,-3013.0021074,-3448.9707258064345,3179297.881069662,45051.21273497597,-20630.68194652459,-13704.424230560202,5549.919754997021,1914.0538177185601,-6461.972833206435,-3456.8416527330974,0.09416646923641071,0.3272,0.144526703,0.36763999999999997,0.27117026609267575
215722182,0.077783075,0.06172,331,SIN,0.0,1,1,203300.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.474718519,25,SOLES,0 o menos,0,0.175,269,1313,0.31614362,1,1.0,0.0,0.0,0.06172,331,REACTIVO,0.175,0.175,202311,TRADICIONAL,3/11/2023,0.15,215722182,0.28108497072145466,0.18999999999999972,0.25165157457870246,0.15000000000000124,0.14999999999995595,1,-2489.0930963755964,5417.946372396683,0.13980283049258097,38754.19655887584,0.06756800881051311,80185.0826711603,0.09190983575360451,15353.745371240713,6083.03718908646,0.006278584235227314,0.07873726784044499,-3013.0021074,-2413.300629059905,2004627.0667790077,37565.6088259443,-12892.08420094066,-10591.108527421284,6083.03718908646,1271.3292736583712,-5426.302736459906,-4723.091548040843,0.05393114719945887,0.69267,0.162344582,0.70278,0.4761514743282106
215722416,0.079503196,0.011825137,430,CON,313921.98,2,1,348500.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.883624515,60,SOLES,Incrementa,0,0.1375,45,1529,0.999999604,1,1.0,313921.98,313921.98,0.011825137,430,AFM,0.1375,0.1375,202311,TRADICIONAL,3/11/2023,0.26,215722416,0.13428887514019694,0.18999999999999972,0.1432047303041224,0.2599999999999987,0.2600000000000382,3,2918.1879031248245,2933.9315447254207,0.23527160970459815,12470.401968215378,0.022342917983363672,131313.71412230036,0.04999748965298742,32826.7803156253,4697.788152275085,0.006278584235227314,0.08134880939762601,-5245.7504180999995,-11470.792909903788,7878822.847338021,88114.40360338269,-51808.430387341905,-8245.569020982322,4697.788152275085,4766.376120566835,-16716.543328003787,-6138.36741626949,0.014622570765010081,0.5288522057801432,0.03264898,0.2834745641801432,0.0944329705378257
