product_code_final,Moneda,CantidadPlazo,t,prepagoRDM
1,DOLARES,18,136,0
1,DOLARES,18,137,0
1,DOLARES,18,138,0
1,DOLARES,18,139,0
1,DOLARES,18,140,0
1,DOLARES,18,141,0
1,DOLARES,18,142,0
1,DOLARES,18,143,0
1,DOLARES,18,144,0
1,DOLARES,24,1,0
1,DOLARES,24,2,0.013306282
1,DOLARES,24,3,0.014601304
1,DOLARES,24,4,0.015756207
1,DOLARES,24,5,0.016779776
1,DOLARES,24,6,0.017680498
1,DOLARES,24,7,0.018466676
1,DOLARES,24,8,0.019146364
1,DOLARES,24,9,0.019727359
1,DOLARES,24,10,0.020217255
1,DOLARES,24,11,0.020623401
1,DOLARES,24,12,0.020952873
1,DOLARES,24,13,0.021212559
1,DOLARES,24,14,0.021409088
1,DOLARES,24,15,0.021548859
1,DOLARES,24,16,0.02163804
1,DOLARES,24,17,0.021682553
1,DOLARES,24,18,0.021688062
1,DOLARES,24,19,0.021660059
1,DOLARES,24,20,0.02160373
1,DOLARES,24,21,0.021524063
1,DOLARES,24,22,0.021425813
1,DOLARES,24,23,0.021313478
1,DOLARES,24,24,0.021191338
1,DOLARES,24,25,0.021063413
1,DOLARES,24,26,0
1,DOLARES,24,27,0
1,DOLARES,24,28,0
1,DOLARES,24,29,0
1,DOLARES,24,30,0
1,DOLARES,24,31,0
1,DOLARES,24,32,0
1,DOLARES,24,33,0
1,DOLARES,24,34,0
1,DOLARES,24,35,0
1,DOLARES,24,36,0
1,DOLARES,24,37,0
1,DOLARES,24,38,0
1,DOLARES,24,39,0
1,DOLARES,24,40,0
1,DOLARES,24,41,0
1,DOLARES,24,42,0
1,DOLARES,24,43,0
1,DOLARES,24,44,0
1,DOLARES,24,45,0
1,DOLARES,24,46,0
1,DOLARES,24,47,0
1,DOLARES,24,48,0
1,DOLARES,24,49,0
1,DOLARES,24,50,0
1,DOLARES,24,51,0
1,DOLARES,24,52,0
1,DOLARES,24,53,0
1,DOLARES,24,54,0
1,DOLARES,24,55,0
1,DOLARES,24,56,0
1,DOLARES,24,57,0
1,DOLARES,24,58,0
1,DOLARES,24,59,0
1,DOLARES,24,60,0
1,DOLARES,24,61,0
1,DOLARES,24,62,0
1,DOLARES,24,63,0
1,DOLARES,24,64,0
1,DOLARES,24,65,0
1,DOLARES,24,66,0
1,DOLARES,24,67,0
1,DOLARES,24,68,0
1,DOLARES,24,69,0
1,DOLARES,24,70,0
1,DOLARES,24,71,0
1,DOLARES,24,72,0
1,DOLARES,24,73,0
1,DOLARES,24,74,0
1,DOLARES,24,75,0
1,DOLARES,24,76,0
1,DOLARES,24,77,0
1,DOLARES,24,78,0
1,DOLARES,24,79,0
1,DOLARES,24,80,0
1,DOLARES,24,81,0
1,DOLARES,24,82,0
1,DOLARES,24,83,0
1,DOLARES,24,84,0
1,DOLARES,24,85,0
1,DOLARES,24,86,0
1,DOLARES,24,87,0
1,DOLARES,24,88,0
1,DOLARES,24,89,0
1,DOLARES,24,90,0
1,DOLARES,24,91,0
1,DOLARES,24,92,0
1,DOLARES,24,93,0
1,DOLARES,24,94,0
1,DOLARES,24,95,0
1,DOLARES,24,96,0
1,DOLARES,24,97,0
1,DOLARES,24,98,0
1,DOLARES,24,99,0
1,DOLARES,24,100,0
1,DOLARES,24,101,0
1,DOLARES,24,102,0
1,DOLARES,24,103,0
1,DOLARES,24,104,0
1,DOLARES,24,105,0
1,DOLARES,24,106,0
1,DOLARES,24,107,0
1,DOLARES,24,108,0
1,DOLARES,24,109,0
1,DOLARES,24,110,0
1,DOLARES,24,111,0
1,DOLARES,24,112,0
1,DOLARES,24,113,0
1,DOLARES,24,114,0
1,DOLARES,24,115,0
1,DOLARES,24,116,0
1,DOLARES,24,117,0
1,DOLARES,24,118,0
1,DOLARES,24,119,0
1,DOLARES,24,120,0
1,DOLARES,24,121,0
1,DOLARES,24,122,0
1,DOLARES,24,123,0
1,DOLARES,24,124,0
1,DOLARES,24,125,0
1,DOLARES,24,126,0
1,DOLARES,24,127,0
1,DOLARES,24,128,0
1,DOLARES,24,129,0
1,DOLARES,24,130,0
1,DOLARES,24,131,0
1,DOLARES,24,132,0
1,DOLARES,24,133,0
1,DOLARES,24,134,0
1,DOLARES,24,135,0
1,DOLARES,24,136,0
1,DOLARES,24,137,0
1,DOLARES,24,138,0
1,DOLARES,24,139,0
1,DOLARES,24,140,0
1,DOLARES,24,141,0
1,DOLARES,24,142,0
1,DOLARES,24,143,0
1,DOLARES,24,144,0
2,SOLES,12,1,0
2,SOLES,12,2,1.44E-63
2,SOLES,12,3,1.68E-63
2,SOLES,12,4,1.90E-63
2,SOLES,12,5,2.09E-63
2,SOLES,12,6,2.26E-63
2,SOLES,12,7,2.40E-63
2,SOLES,12,8,2.53E-63
2,SOLES,12,9,2.63E-63
2,SOLES,12,10,2.72E-63
2,SOLES,12,11,2.80E-63
2,SOLES,12,12,2.86E-63
2,SOLES,12,13,2.91E-63
2,SOLES,12,14,0
2,SOLES,12,15,0
2,SOLES,12,16,0
2,SOLES,12,17,0
2,SOLES,12,18,0
2,SOLES,12,19,0
2,SOLES,12,20,0
2,SOLES,12,21,0
2,SOLES,12,22,0
2,SOLES,12,23,0
2,SOLES,12,24,0
2,SOLES,12,25,0
2,SOLES,12,26,0
2,SOLES,12,27,0
2,SOLES,12,28,0
2,SOLES,12,29,0
2,SOLES,12,30,0
2,SOLES,12,31,0
2,SOLES,12,32,0
2,SOLES,12,33,0
2,SOLES,12,34,0
2,SOLES,12,35,0
2,SOLES,12,36,0
2,SOLES,12,37,0
2,SOLES,12,38,0
2,SOLES,12,39,0
2,SOLES,12,40,0
2,SOLES,12,41,0
2,SOLES,12,42,0
2,SOLES,12,43,0
2,SOLES,12,44,0
2,SOLES,12,45,0
2,SOLES,12,46,0
2,SOLES,12,47,0
2,SOLES,12,48,0
2,SOLES,12,49,0
2,SOLES,12,50,0
2,SOLES,12,51,0
2,SOLES,12,52,0
2,SOLES,12,53,0
2,SOLES,12,54,0
2,SOLES,12,55,0
2,SOLES,12,56,0
2,SOLES,12,57,0
2,SOLES,12,58,0
2,SOLES,12,59,0
2,SOLES,12,60,0
2,SOLES,12,61,0
2,SOLES,12,62,0
2,SOLES,12,63,0
2,SOLES,12,64,0
2,SOLES,12,65,0
2,SOLES,12,66,0
2,SOLES,12,67,0
2,SOLES,12,68,0
2,SOLES,12,69,0
2,SOLES,12,70,0
2,SOLES,12,71,0
2,SOLES,12,72,0
2,SOLES,12,73,0
2,SOLES,12,74,0
2,SOLES,12,75,0
2,SOLES,12,76,0
2,SOLES,12,77,0
2,SOLES,12,78,0
2,SOLES,12,79,0
2,SOLES,12,80,0
2,SOLES,12,81,0
2,SOLES,12,82,0
2,SOLES,12,83,0
2,SOLES,12,84,0
2,SOLES,12,85,0
2,SOLES,12,86,0
2,SOLES,12,87,0
2,SOLES,12,88,0
2,SOLES,12,89,0
2,SOLES,12,90,0
2,SOLES,12,91,0
2,SOLES,12,92,0
2,SOLES,12,93,0
2,SOLES,12,94,0
2,SOLES,12,95,0
2,SOLES,12,96,0
2,SOLES,12,97,0
2,SOLES,12,98,0
2,SOLES,12,99,0
2,SOLES,12,100,0
2,SOLES,12,101,0
2,SOLES,12,102,0
2,SOLES,12,103,0
2,SOLES,12,104,0
2,SOLES,12,105,0
2,SOLES,12,106,0
2,SOLES,12,107,0
2,SOLES,12,108,0
2,SOLES,12,109,0
2,SOLES,12,110,0
2,SOLES,12,111,0
2,SOLES,12,112,0
2,SOLES,12,113,0
2,SOLES,12,114,0
2,SOLES,12,115,0
2,SOLES,12,116,0
2,SOLES,12,117,0
2,SOLES,12,118,0
2,SOLES,12,119,0
2,SOLES,12,120,0
2,SOLES,12,121,0
2,SOLES,12,122,0
2,SOLES,12,123,0
2,SOLES,12,124,0
2,SOLES,12,125,0
2,SOLES,12,126,0
2,SOLES,12,127,0
2,SOLES,12,128,0
2,SOLES,12,129,0
2,SOLES,12,130,0
2,SOLES,12,131,0
2,SOLES,12,132,0
2,SOLES,12,133,0
2,SOLES,12,134,0
2,SOLES,12,135,0
2,SOLES,12,136,0
2,SOLES,12,137,0
2,SOLES,12,138,0
2,SOLES,12,139,0
2,SOLES,12,140,0
2,SOLES,12,141,0
2,SOLES,12,142,0
2,SOLES,12,143,0
2,SOLES,12,144,0
2,SOLES,24,1,0
2,SOLES,24,2,1.44E-63
2,SOLES,24,3,1.68E-63
2,SOLES,24,4,1.90E-63
2,SOLES,24,5,2.09E-63
2,SOLES,24,6,2.26E-63
2,SOLES,24,7,2.40E-63
2,SOLES,24,8,2.53E-63
2,SOLES,24,9,2.63E-63
2,SOLES,24,10,2.72E-63
2,SOLES,24,11,2.80E-63
2,SOLES,24,12,2.86E-63
2,SOLES,24,13,2.91E-63
2,SOLES,24,14,2.94E-63
2,SOLES,24,15,2.97E-63
2,SOLES,24,16,2.99E-63
2,SOLES,24,17,3.00E-63
2,SOLES,24,18,3.00E-63
2,SOLES,24,19,3.00E-63
2,SOLES,24,20,2.99E-63
2,SOLES,24,21,2.98E-63
2,SOLES,24,22,2.97E-63
2,SOLES,24,23,2.96E-63
2,SOLES,24,24,2.94E-63
2,SOLES,24,25,2.92E-63
2,SOLES,24,26,0
2,SOLES,24,27,0
2,SOLES,24,28,0
2,SOLES,24,29,0
2,SOLES,24,30,0
2,SOLES,24,31,0
2,SOLES,24,32,0
2,SOLES,24,33,0
2,SOLES,24,34,0
2,SOLES,24,35,0
2,SOLES,24,36,0
2,SOLES,24,37,0
2,SOLES,24,38,0
2,SOLES,24,39,0
2,SOLES,24,40,0
2,SOLES,24,41,0
2,SOLES,24,42,0
2,SOLES,24,43,0
2,SOLES,24,44,0
2,SOLES,24,45,0
2,SOLES,24,46,0
2,SOLES,24,47,0
2,SOLES,24,48,0
2,SOLES,24,49,0
2,SOLES,24,50,0
2,SOLES,24,51,0
2,SOLES,24,52,0
2,SOLES,24,53,0
2,SOLES,24,54,0
2,SOLES,24,55,0
2,SOLES,24,56,0
2,SOLES,24,57,0
2,SOLES,24,58,0
2,SOLES,24,59,0
2,SOLES,24,60,0
2,SOLES,24,61,0
2,SOLES,24,62,0
2,SOLES,24,63,0
2,SOLES,24,64,0
2,SOLES,24,65,0
2,SOLES,24,66,0
2,SOLES,24,67,0
2,SOLES,24,68,0
2,SOLES,24,69,0
2,SOLES,24,70,0
2,SOLES,24,71,0
2,SOLES,24,72,0
2,SOLES,24,73,0
2,SOLES,24,74,0
2,SOLES,24,75,0
2,SOLES,24,76,0
2,SOLES,24,77,0
2,SOLES,24,78,0
2,SOLES,24,79,0
2,SOLES,24,80,0
2,SOLES,24,81,0
2,SOLES,24,82,0
2,SOLES,24,83,0
2,SOLES,24,84,0
2,SOLES,24,85,0
2,SOLES,24,86,0
2,SOLES,24,87,0
2,SOLES,24,88,0
2,SOLES,24,89,0
2,SOLES,24,90,0
2,SOLES,24,91,0
2,SOLES,24,92,0
2,SOLES,24,93,0
2,SOLES,24,94,0
2,SOLES,24,95,0
2,SOLES,24,96,0
2,SOLES,24,97,0
2,SOLES,24,98,0
2,SOLES,24,99,0
2,SOLES,24,100,0
2,SOLES,24,101,0
2,SOLES,24,102,0
2,SOLES,24,103,0
2,SOLES,24,104,0
2,SOLES,24,105,0
2,SOLES,24,106,0
2,SOLES,24,107,0
2,SOLES,24,108,0
2,SOLES,24,109,0
2,SOLES,24,110,0
2,SOLES,24,111,0
2,SOLES,24,112,0
2,SOLES,24,113,0
2,SOLES,24,114,0
2,SOLES,24,115,0
2,SOLES,24,116,0
2,SOLES,24,117,0
2,SOLES,24,118,0
2,SOLES,24,119,0
2,SOLES,24,120,0
2,SOLES,24,121,0
2,SOLES,24,122,0
2,SOLES,24,123,0
2,SOLES,24,124,0
2,SOLES,24,125,0
2,SOLES,24,126,0
2,SOLES,24,127,0
2,SOLES,24,128,0
2,SOLES,24,129,0
2,SOLES,24,130,0
2,SOLES,24,131,0
2,SOLES,24,132,0
2,SOLES,24,133,0
2,SOLES,24,134,0
2,SOLES,24,135,0
2,SOLES,24,136,0
2,SOLES,24,137,0
2,SOLES,24,138,0
2,SOLES,24,139,0
2,SOLES,24,140,0
2,SOLES,24,141,0
2,SOLES,24,142,0
2,SOLES,24,143,0
2,SOLES,24,144,0
2,SOLES,36,1,0
2,SOLES,36,2,0.01023573
2,SOLES,36,3,0.011952616
2,SOLES,36,4,0.013478716
2,SOLES,36,5,0.014826985
2,SOLES,36,6,0.016009977
2,SOLES,36,7,0.017039821
2,SOLES,36,8,0.017928255
2,SOLES,36,9,0.018686568
2,SOLES,36,10,0.019325648
2,SOLES,36,11,0.019855954
2,SOLES,36,12,0.02028757
2,SOLES,36,13,0.020630104
2,SOLES,36,14,0.0208928
2,SOLES,36,15,0.021084437
2,SOLES,36,16,0.021213433
2,SOLES,36,17,0.021287738
2,SOLES,36,18,0.021314918
2,SOLES,36,19,0.021302106
2,SOLES,36,20,0.021256041
2,SOLES,36,21,0.021183006
2,SOLES,36,22,0.021088921
2,SOLES,36,23,0.020979242
2,SOLES,36,24,0.020859027
2,SOLES,36,25,0.020732925
2,SOLES,36,26,0.020605166
2,SOLES,36,27,0.02047955
2,SOLES,36,28,0.020359467
2,SOLES,36,29,0.02024791
2,SOLES,36,30,0.020147431
2,SOLES,36,31,0.020060171
2,SOLES,36,32,0.019987865
2,SOLES,36,33,0.019931816
2,SOLES,36,34,0.01989293
2,SOLES,36,35,0.019871692
2,SOLES,36,36,0.019868147
2,SOLES,36,37,0.019881941
2,SOLES,36,38,0
2,SOLES,36,39,0
2,SOLES,36,40,0
2,SOLES,36,41,0
2,SOLES,36,42,0
2,SOLES,36,43,0
2,SOLES,36,44,0
2,SOLES,36,45,0
2,SOLES,36,46,0
2,SOLES,36,47,0
2,SOLES,36,48,0
2,SOLES,36,49,0
2,SOLES,36,50,0
2,SOLES,36,51,0
2,SOLES,36,52,0
2,SOLES,36,53,0
2,SOLES,36,54,0
2,SOLES,36,55,0
2,SOLES,36,56,0
2,SOLES,36,57,0
2,SOLES,36,58,0
2,SOLES,36,59,0
2,SOLES,36,60,0
2,SOLES,36,61,0
2,SOLES,36,62,0
2,SOLES,36,63,0
2,SOLES,36,64,0
2,SOLES,36,65,0
2,SOLES,36,66,0
2,SOLES,36,67,0
2,SOLES,36,68,0
2,SOLES,36,69,0
2,SOLES,36,70,0
2,SOLES,36,71,0
2,SOLES,36,72,0
2,SOLES,36,73,0
2,SOLES,36,74,0
2,SOLES,36,75,0
2,SOLES,36,76,0
2,SOLES,36,77,0
2,SOLES,36,78,0
2,SOLES,36,79,0
2,SOLES,36,80,0
2,SOLES,36,81,0
2,SOLES,36,82,0
2,SOLES,36,83,0
2,SOLES,36,84,0
2,SOLES,36,85,0
2,SOLES,36,86,0
2,SOLES,36,87,0
2,SOLES,36,88,0
2,SOLES,36,89,0
2,SOLES,36,90,0
2,SOLES,36,91,0
2,SOLES,36,92,0
2,SOLES,36,93,0
2,SOLES,36,94,0
2,SOLES,36,95,0
2,SOLES,36,96,0
2,SOLES,36,97,0
2,SOLES,36,98,0
2,SOLES,36,99,0
2,SOLES,36,100,0
2,SOLES,36,101,0
2,SOLES,36,102,0
2,SOLES,36,103,0
2,SOLES,36,104,0
2,SOLES,36,105,0
2,SOLES,36,106,0
2,SOLES,36,107,0
2,SOLES,36,108,0
2,SOLES,36,109,0
2,SOLES,36,110,0
2,SOLES,36,111,0
2,SOLES,36,112,0
2,SOLES,36,113,0
2,SOLES,36,114,0
2,SOLES,36,115,0
2,SOLES,36,116,0
2,SOLES,36,117,0
2,SOLES,36,118,0
2,SOLES,36,119,0
2,SOLES,36,120,0
2,SOLES,36,121,0
2,SOLES,36,122,0
2,SOLES,36,123,0
2,SOLES,36,124,0
2,SOLES,36,125,0
2,SOLES,36,126,0
2,SOLES,36,127,0
2,SOLES,36,128,0
2,SOLES,36,129,0
2,SOLES,36,130,0
2,SOLES,36,131,0
2,SOLES,36,132,0
2,SOLES,36,133,0
2,SOLES,36,134,0
2,SOLES,36,135,0
2,SOLES,36,136,0
2,SOLES,36,137,0
2,SOLES,36,138,0
2,SOLES,36,139,0
2,SOLES,36,140,0
2,SOLES,36,141,0
2,SOLES,36,142,0
2,SOLES,36,143,0
2,SOLES,36,144,0
2,SOLES,48,1,0
2,SOLES,48,2,0.010163205
2,SOLES,48,3,0.011867926
2,SOLES,48,4,0.013383214
2,SOLES,48,5,0.014721929
2,SOLES,48,6,0.01589654
2,SOLES,48,7,0.016919086
2,SOLES,48,8,0.017801226
2,SOLES,48,9,0.018554165
2,SOLES,48,10,0.019188717
2,SOLES,48,11,0.019715266
2,SOLES,48,12,0.020143824
2,SOLES,48,13,0.020483931
2,SOLES,48,14,0.020744765
2,SOLES,48,15,0.020935045
2,SOLES,48,16,0.021063127
2,SOLES,48,17,0.021136905
2,SOLES,48,18,0.021163892
2,SOLES,48,19,0.021151172
2,SOLES,48,20,0.021105433
2,SOLES,48,21,0.021032916
2,SOLES,48,22,0.020939497
2,SOLES,48,23,0.020830595
2,SOLES,48,24,0.020711231
2,SOLES,48,25,0.020586023
2,SOLES,48,26,0.02045917
2,SOLES,48,27,0.020334444
2,SOLES,48,28,0.020215212
2,SOLES,48,29,0.020104445
2,SOLES,48,30,0.020004678
2,SOLES,48,31,0.019918036
2,SOLES,48,32,0.019846243
2,SOLES,48,33,0.019790591
2,SOLES,48,34,0.01975198
2,SOLES,48,35,0.019730892
2,SOLES,48,36,0.019727372
2,SOLES,48,37,0.019741069
2,SOLES,48,38,0.019771236
2,SOLES,48,39,0.019816689
2,SOLES,48,40,0.019875839
2,SOLES,48,41,0.019946668
2,SOLES,48,42,0.020026785
2,SOLES,48,43,0.020113328
2,SOLES,48,44,0.020203083
2,SOLES,48,45,0.020292368
2,SOLES,48,46,0.020377134
2,SOLES,48,47,0.020452875
2,SOLES,48,48,0.020514723
2,SOLES,48,49,0.020557336
2,SOLES,48,50,0
2,SOLES,48,51,0
2,SOLES,48,52,0
2,SOLES,48,53,0
2,SOLES,48,54,0
2,SOLES,48,55,0
2,SOLES,48,56,0
2,SOLES,48,57,0
2,SOLES,48,58,0
2,SOLES,48,59,0
2,SOLES,48,60,0
2,SOLES,48,61,0
2,SOLES,48,62,0
2,SOLES,48,63,0
2,SOLES,48,64,0
2,SOLES,48,65,0
2,SOLES,48,66,0
2,SOLES,48,67,0
2,SOLES,48,68,0
2,SOLES,48,69,0
2,SOLES,48,70,0
2,SOLES,48,71,0
2,SOLES,48,72,0
2,SOLES,48,73,0
2,SOLES,48,74,0
2,SOLES,48,75,0
2,SOLES,48,76,0
2,SOLES,48,77,0
2,SOLES,48,78,0
2,SOLES,48,79,0
2,SOLES,48,80,0
2,SOLES,48,81,0
2,SOLES,48,82,0
2,SOLES,48,83,0
2,SOLES,48,84,0
2,SOLES,48,85,0
2,SOLES,48,86,0
2,SOLES,48,87,0
2,SOLES,48,88,0
2,SOLES,48,89,0
2,SOLES,48,90,0
2,SOLES,48,91,0
2,SOLES,48,92,0
2,SOLES,48,93,0
2,SOLES,48,94,0
2,SOLES,48,95,0
2,SOLES,48,96,0
2,SOLES,48,97,0
2,SOLES,48,98,0
2,SOLES,48,99,0
2,SOLES,48,100,0
2,SOLES,48,101,0
2,SOLES,48,102,0
2,SOLES,48,103,0
2,SOLES,48,104,0
2,SOLES,48,105,0
2,SOLES,48,106,0
2,SOLES,48,107,0
2,SOLES,48,108,0
2,SOLES,48,109,0
2,SOLES,48,110,0
2,SOLES,48,111,0
2,SOLES,48,112,0
2,SOLES,48,113,0
2,SOLES,48,114,0
2,SOLES,48,115,0
2,SOLES,48,116,0
2,SOLES,48,117,0
2,SOLES,48,118,0
2,SOLES,48,119,0
2,SOLES,48,120,0
2,SOLES,48,121,0
2,SOLES,48,122,0
2,SOLES,48,123,0
2,SOLES,48,124,0
2,SOLES,48,125,0
2,SOLES,48,126,0
2,SOLES,48,127,0
2,SOLES,48,128,0
2,SOLES,48,129,0
2,SOLES,48,130,0
2,SOLES,48,131,0
2,SOLES,48,132,0
2,SOLES,48,133,0
2,SOLES,48,134,0
2,SOLES,48,135,0
2,SOLES,48,136,0
2,SOLES,48,137,0
2,SOLES,48,138,0
2,SOLES,48,139,0
2,SOLES,48,140,0
2,SOLES,48,141,0
2,SOLES,48,142,0
2,SOLES,48,143,0
2,SOLES,48,144,0
2,SOLES,60,1,0
2,SOLES,60,2,1.44E-63
2,SOLES,60,3,1.68E-63
2,SOLES,60,4,1.90E-63
2,SOLES,60,5,2.09E-63
2,SOLES,60,6,2.26E-63
2,SOLES,60,7,2.40E-63
2,SOLES,60,8,2.53E-63
2,SOLES,60,9,2.63E-63
2,SOLES,60,10,2.72E-63
2,SOLES,60,11,2.80E-63
2,SOLES,60,12,2.86E-63
2,SOLES,60,13,2.91E-63
2,SOLES,60,14,2.94E-63
2,SOLES,60,15,2.97E-63
2,SOLES,60,16,2.99E-63
2,SOLES,60,17,3.00E-63
2,SOLES,60,18,3.00E-63
2,SOLES,60,19,3.00E-63
2,SOLES,60,20,2.99E-63
2,SOLES,60,21,2.98E-63
2,SOLES,60,22,2.97E-63
2,SOLES,60,23,2.96E-63
2,SOLES,60,24,2.94E-63
2,SOLES,60,25,2.92E-63
2,SOLES,60,26,2.90E-63
2,SOLES,60,27,2.88E-63
2,SOLES,60,28,2.87E-63
2,SOLES,60,29,2.85E-63
2,SOLES,60,30,2.84E-63
2,SOLES,60,31,2.83E-63
2,SOLES,60,32,2.82E-63
2,SOLES,60,33,2.81E-63
2,SOLES,60,34,2.80E-63
2,SOLES,60,35,2.80E-63
2,SOLES,60,36,2.80E-63
2,SOLES,60,37,2.80E-63
2,SOLES,60,38,2.80E-63
2,SOLES,60,39,2.81E-63
2,SOLES,60,40,2.82E-63
2,SOLES,60,41,2.83E-63
2,SOLES,60,42,2.84E-63
2,SOLES,60,43,2.85E-63
2,SOLES,60,44,2.87E-63
2,SOLES,60,45,2.88E-63
2,SOLES,60,46,2.89E-63
2,SOLES,60,47,2.90E-63
2,SOLES,60,48,2.91E-63
2,SOLES,60,49,2.92E-63
2,SOLES,60,50,2.92E-63
2,SOLES,60,51,2.92E-63
2,SOLES,60,52,2.91E-63
2,SOLES,60,53,2.90E-63
2,SOLES,60,54,2.88E-63
2,SOLES,60,55,2.85E-63
2,SOLES,60,56,2.81E-63
2,SOLES,60,57,2.76E-63
2,SOLES,60,58,2.69E-63
2,SOLES,60,59,2.62E-63
2,SOLES,60,60,2.62E-63
2,SOLES,60,61,2.62E-63
2,SOLES,60,62,0
2,SOLES,60,63,0
2,SOLES,60,64,0
2,SOLES,60,65,0
2,SOLES,60,66,0
2,SOLES,60,67,0
2,SOLES,60,68,0
2,SOLES,60,69,0
2,SOLES,60,70,0
2,SOLES,60,71,0
2,SOLES,60,72,0
2,SOLES,60,73,0
2,SOLES,60,74,0
2,SOLES,60,75,0
2,SOLES,60,76,0
2,SOLES,60,77,0
2,SOLES,60,78,0
2,SOLES,60,79,0
2,SOLES,60,80,0
2,SOLES,60,81,0
2,SOLES,60,82,0
2,SOLES,60,83,0
2,SOLES,60,84,0
2,SOLES,60,85,0
2,SOLES,60,86,0
2,SOLES,60,87,0
2,SOLES,60,88,0
2,SOLES,60,89,0
2,SOLES,60,90,0
2,SOLES,60,91,0
2,SOLES,60,92,0
2,SOLES,60,93,0
2,SOLES,60,94,0
2,SOLES,60,95,0
2,SOLES,60,96,0
2,SOLES,60,97,0
2,SOLES,60,98,0
2,SOLES,60,99,0
2,SOLES,60,100,0
2,SOLES,60,101,0
2,SOLES,60,102,0
2,SOLES,60,103,0
2,SOLES,60,104,0
2,SOLES,60,105,0
2,SOLES,60,106,0
2,SOLES,60,107,0
2,SOLES,60,108,0
2,SOLES,60,109,0
2,SOLES,60,110,0
2,SOLES,60,111,0
2,SOLES,60,112,0
2,SOLES,60,113,0
2,SOLES,60,114,0
2,SOLES,60,115,0
2,SOLES,60,116,0
2,SOLES,60,117,0
2,SOLES,60,118,0
2,SOLES,60,119,0
2,SOLES,60,120,0
2,SOLES,60,121,0
2,SOLES,60,122,0
2,SOLES,60,123,0
2,SOLES,60,124,0
2,SOLES,60,125,0
2,SOLES,60,126,0
2,SOLES,60,127,0
2,SOLES,60,128,0
2,SOLES,60,129,0
2,SOLES,60,130,0
2,SOLES,60,131,0
2,SOLES,60,132,0
2,SOLES,60,133,0
2,SOLES,60,134,0
2,SOLES,60,135,0
2,SOLES,60,136,0
2,SOLES,60,137,0
2,SOLES,60,138,0
2,SOLES,60,139,0
2,SOLES,60,140,0
2,SOLES,60,141,0
2,SOLES,60,142,0
2,SOLES,60,143,0
2,SOLES,60,144,0
2,SOLES,72,1,0
2,SOLES,72,2,0.010097357
2,SOLES,72,3,0.011791033
2,SOLES,72,4,0.013296503
2,SOLES,72,5,0.014626544
2,SOLES,72,6,0.015793544
2,SOLES,72,7,0.016809466
2,SOLES,72,8,0.01768589
2,SOLES,72,9,0.018433951
2,SOLES,72,10,0.019064392
2,SOLES,72,11,0.019587529
2,SOLES,72,12,0.02001331
2,SOLES,72,13,0.020351213
2,SOLES,72,14,0.020610358
2,SOLES,72,15,0.020799405
2,SOLES,72,16,0.020926656
2,SOLES,72,17,0.020999957
2,SOLES,72,18,0.021026769
2,SOLES,72,19,0.021014131
2,SOLES,72,20,0.020968689
2,SOLES,72,21,0.020896641
2,SOLES,72,22,0.020803828
2,SOLES,72,23,0.020695632
2,SOLES,72,24,0.020577041
2,SOLES,72,25,0.020452644
2,SOLES,72,26,0.020326613
2,SOLES,72,27,0.020202695
2,SOLES,72,28,0.020084235
2,SOLES,72,29,0.019974186
2,SOLES,72,30,0.019875065
2,SOLES,72,31,0.019788985
2,SOLES,72,32,0.019717657
2,SOLES,72,33,0.019662365
2,SOLES,72,34,0.019624005
2,SOLES,72,35,0.019603054
2,SOLES,72,36,0.019599557
2,SOLES,72,37,0.019613164
2,SOLES,72,38,0.019643136
2,SOLES,72,39,0.019688295
2,SOLES,72,40,0.019747062
2,SOLES,72,41,0.019817432
2,SOLES,72,42,0.019897029
2,SOLES,72,43,0.019983011
2,SOLES,72,44,0.020072186
2,SOLES,72,45,0.020160891
2,SOLES,72,46,0.020245108
2,SOLES,72,47,0.020320359
2,SOLES,72,48,0.020381806
2,SOLES,72,49,0.020424143
2,SOLES,72,50,0.020441695
2,SOLES,72,51,0.02042837
2,SOLES,72,52,0.020377666
2,SOLES,72,53,0.020282641
2,SOLES,72,54,0.020135986
2,SOLES,72,55,0.019929953
2,SOLES,72,56,0.019656395
2,SOLES,72,57,0.019306747
2,SOLES,72,58,0.018872043
2,SOLES,72,59,0.018342892
2,SOLES,72,60,0.018342892
2,SOLES,72,61,0.018342892
2,SOLES,72,62,0.018342892
2,SOLES,72,63,0.018342892
2,SOLES,72,64,0.018342892
2,SOLES,72,65,0.018342892
2,SOLES,72,66,0.018342892
2,SOLES,72,67,0.018342892
2,SOLES,72,68,0.018342892
2,SOLES,72,69,0.018342892
2,SOLES,72,70,0.018342892
2,SOLES,72,71,0.018342892
2,SOLES,72,72,0.018342892
2,SOLES,72,73,0.018342892
2,SOLES,72,74,0
2,SOLES,72,75,0
2,SOLES,72,76,0
2,SOLES,72,77,0
2,SOLES,72,78,0
2,SOLES,72,79,0
2,SOLES,72,80,0
2,SOLES,72,81,0
2,SOLES,72,82,0
2,SOLES,72,83,0
2,SOLES,72,84,0
2,SOLES,72,85,0
2,SOLES,72,86,0
2,SOLES,72,87,0
2,SOLES,72,88,0
2,SOLES,72,89,0
2,SOLES,72,90,0
2,SOLES,72,91,0
2,SOLES,72,92,0
2,SOLES,72,93,0
2,SOLES,72,94,0
2,SOLES,72,95,0
2,SOLES,72,96,0
2,SOLES,72,97,0
